Team,ForAgainst,Date,Venue,Result,GF,GA,Sh_Standard,SoT_percent_Standard,Dist_Standard,G_minus_xG_Expected,Opponent,xGF,xGA,opp_elo_pre,elo_pre,coach,within_season_change
Mainz 05,For,2023-12-19 00:00:00,Away,D,1,1,11,54.5,20.3,0.1,Dortmund,0.9,1.2,1672.61811,1468.629118,Jan Siewert,FALSE
Mainz 05,For,2024-01-13 00:00:00,Home,D,1,1,11,18.2,18.3,0.6,Wolfsburg,0.4,0.6,1517.304061,1473.907383,Jan Siewert,FALSE
Mainz 05,For,2024-01-26 00:00:00,Away,L,0,1,7,0,17.5,-0.8,Eintracht Frankfurt,0.8,1.3,1570.783142,1475.149985,Jan Siewert,FALSE
Mainz 05,For,2024-02-03 00:00:00,Home,L,0,1,23,21.7,21.9,-0.8,Werder Bremen,0.8,0.6,1474.296343,1467.835057,Jan Siewert,FALSE
Mainz 05,For,2024-02-07 00:00:00,Home,D,1,1,16,37.5,14.6,-0.3,Union Berlin,1.3,1,1530.239898,1458.021006,Jan Siewert,FALSE
Mainz 05,For,2024-02-11 00:00:00,Away,L,1,3,17,35.3,17.2,-0.4,Stuttgart,1.4,1.9,1552.475718,1460.070204,Jan Siewert,FALSE
Mainz 05,For,2024-02-17 00:00:00,Home,W,1,0,17,23.5,16.7,-1.1,Augsburg,2.1,1,1469.518019,1452.668862,Bo Henriksen,TRUE
Mainz 05,For,2024-02-23 00:00:00,Away,L,1,2,13,30.8,20.3,-0.1,Bayer Leverkusen,1.1,1.1,1708.049038,1463.15344,Bo Henriksen,FALSE
Mainz 05,For,2024-03-02 00:00:00,Home,D,1,1,19,15.8,18.9,0,Monchengladbach,1,1,1504.306089,1459.227915,Bo Henriksen,FALSE
Mainz 05,For,2024-03-16 00:00:00,Home,W,2,0,14,21.4,19,-0.5,Bochum,2.5,0.7,1479.453901,1457.021441,Bo Henriksen,FALSE
Mainz 05,For,2024-03-30 00:00:00,Away,D,0,0,8,25,15.4,-0.9,RB Leipzig,0.9,2.5,1652.319765,1467.666204,Bo Henriksen,FALSE
Mainz 05,For,2024-04-06 00:00:00,Home,W,4,0,18,50,14.9,0.4,Darmstadt 98,3.6,0.5,1415.514653,1472.531287,Bo Henriksen,FALSE
Mainz 05,For,2024-04-13 00:00:00,Home,W,4,1,25,32,17.5,1.9,Hoffenheim,2.1,0.5,1497.921851,1480.904791,Bo Henriksen,FALSE
Mainz 05,For,2024-04-21 00:00:00,Away,D,1,1,16,18.8,18.9,0,Freiburg,1,1.1,1554.061895,1491.39419,Bo Henriksen,FALSE
Mainz 05,For,2024-04-28 00:00:00,Home,D,1,1,16,25,14.7,-0.6,Koln,1.6,2.5,1455.172341,1493.178602,Bo Henriksen,FALSE
Mainz 05,For,2024-05-05 00:00:00,Away,D,1,1,10,30,14.8,-0.4,Heidenheim,1.4,0.9,1512.974392,1492.089036,Bo Henriksen,FALSE
Wolfsburg,For,2024-01-13 00:00:00,Away,D,1,1,9,44.4,16.2,0.4,Mainz 05,0.6,0.4,1473.907383,1517.304061,Niko Kovac,FALSE
Wolfsburg,For,2024-01-20 00:00:00,Away,D,1,1,13,23.1,16.6,-0.1,Heidenheim,1.1,1.1,1504.132002,1516.061459,Niko Kovac,FALSE
Wolfsburg,For,2024-01-27 00:00:00,Home,D,1,1,14,28.6,11.1,-0.5,Koln,1.5,0.6,1459.53525,1515.718237,Niko Kovac,FALSE
Wolfsburg,For,2024-02-04 00:00:00,Home,D,2,2,13,46.2,16.4,0.3,Hoffenheim,1.7,1.7,1491.472757,1514.11511,Niko Kovac,FALSE
Wolfsburg,For,2024-02-10 00:00:00,Away,L,0,1,17,23.5,16.5,-1.3,Union Berlin,1.3,0.5,1528.1907,1513.464332,Niko Kovac,FALSE
Wolfsburg,For,2024-02-17 00:00:00,Home,D,1,1,11,36.4,15.3,-0.8,Dortmund,1.8,1.4,1683.463562,1503.887937,Niko Kovac,FALSE
Wolfsburg,For,2024-02-25 00:00:00,Away,D,2,2,14,57.1,17.7,1,Eintracht Frankfurt,1,0.9,1562.27604,1508.640668,Niko Kovac,FALSE
Wolfsburg,For,2024-03-02 00:00:00,Home,L,2,3,12,16.7,15.8,1.2,Stuttgart,0.8,1.1,1563.583788,1510.17227,Niko Kovac,FALSE
Wolfsburg,For,2024-03-10 00:00:00,Away,L,0,2,2,50,19.2,-0.2,Bayer Leverkusen,0.2,2.1,1715.911982,1501.69758,Niko Kovac,FALSE
Wolfsburg,For,2024-03-16 00:00:00,Home,L,1,3,15,26.7,14.6,-0.3,Augsburg,1.3,0.7,1491.142695,1497.184854,Niko Kovac,FALSE
Wolfsburg,For,2024-03-30 00:00:00,Away,W,2,0,16,31.3,13.1,-0.3,Werder Bremen,2.3,0.5,1460.497092,1487.010964,Ralph Hasenhüttl,TRUE
Wolfsburg,For,2024-04-07 00:00:00,Home,L,1,3,13,30.8,15.4,-0.2,Monchengladbach,1.2,1.1,1492.965975,1496.249312,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-04-13 00:00:00,Away,L,0,3,10,30,23.5,-0.4,RB Leipzig,0.4,1.3,1654.863129,1486.154812,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-04-20 00:00:00,Home,W,1,0,9,55.6,17,0.2,Bochum,0.8,1.3,1458.661486,1480.661838,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-04-27 00:00:00,Away,W,2,1,12,33.3,23.1,1.5,Freiburg,0.5,2.2,1552.277483,1490.029462,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-05-04 00:00:00,Home,W,3,0,21,33.3,18.5,0.8,Darmstadt 98,2.2,0.4,1405.470631,1501.802176,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-05-12 00:00:00,Away,L,0,2,5,40,32.6,-0.2,Bayern Munich,0.2,0.3,1710.524875,1509.098462,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-05-18 00:00:00,Home,L,1,3,13,23.1,19.7,0.2,Mainz 05,0.8,1.8,1507.657443,1504.323313,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-08-25 00:00:00,Home,L,2,3,9,11.1,19.7,0.1,Bayern Munich,1.9,2.4,1699.765348,1494.419274,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-08-31 00:00:00,Away,W,2,0,13,30.8,18.3,0.7,Holstein Kiel,1.3,1.1,1490.410061,1489.725659,Ralph Hasenhüttl,FALSE
Wolfsburg,For,2024-09-14 00:00:00,Home,L,1,2,18,22.2,17.9,-0.5,Eintracht Frankfurt,1.5,2.5,1558.035492,1499.745357,Ralph Hasenhüttl,FALSE
Bochum,For,2024-01-28 00:00:00,Away,L,1,3,11,36.4,20.8,-0.5,Dortmund,0.5,2.9,1676.339298,1491.528283,Thomas Letsch,FALSE
Bochum,For,2024-02-03 00:00:00,Home,D,1,1,10,40,18.4,0.1,Augsburg,0.9,1.6,1464.161492,1486.396824,Thomas Letsch,FALSE
Bochum,For,2024-02-10 00:00:00,Away,D,1,1,14,35.7,22.1,-0.5,Eintracht Frankfurt,1.5,2.4,1564.853352,1485.757712,Thomas Letsch,FALSE
Bochum,For,2024-02-18 00:00:00,Home,W,3,2,12,25,19.5,1.3,Bayern Munich,1.7,3.3,1743.827959,1487.995737,Thomas Letsch,FALSE
Bochum,For,2024-02-24 00:00:00,Away,L,2,5,16,25,16.2,0.4,Monchengladbach,1.6,3.5,1494.011041,1504.265051,Thomas Letsch,FALSE
Bochum,For,2024-03-02 00:00:00,Home,L,1,4,14,21.4,23.7,0.2,RB Leipzig,0.8,2.1,1636.657129,1493.970003,Thomas Letsch,FALSE
Bochum,For,2024-03-10 00:00:00,Home,L,1,2,24,29.2,16.7,-0.2,Freiburg,1.2,1.4,1543.694705,1487.860557,Thomas Letsch,FALSE
Bochum,For,2024-03-16 00:00:00,Away,L,0,2,11,9.1,16.1,-0.7,Mainz 05,0.7,2.5,1457.021441,1479.453901,Thomas Letsch,FALSE
Bochum,For,2024-03-31 00:00:00,Home,D,2,2,21,33.3,15.3,0.2,Darmstadt 98,1.8,0.9,1413.948634,1468.809138,Thomas Letsch,FALSE
Bochum,For,2024-04-06 00:00:00,Away,L,1,2,11,18.2,13.5,0.4,Koln,0.6,1,1460.922243,1467.243119,Thomas Letsch,FALSE
Bochum,For,2024-04-13 00:00:00,Home,D,1,1,23,21.7,20,-0.2,Heidenheim,1.2,1.1,1513.142537,1457.06121,Heiko Butscher,TRUE
Bochum,For,2024-04-20 00:00:00,Away,L,0,1,13,7.7,17.8,-1.3,Wolfsburg,1.3,0.8,1480.661838,1458.661486,Heiko Butscher,FALSE
Bochum,For,2024-04-26 00:00:00,Home,W,3,2,36,33.3,15.9,-0.2,Hoffenheim,3.2,1,1497.730094,1449.293862,Heiko Butscher,FALSE
Bochum,For,2024-05-18 00:00:00,Away,L,1,4,27,25.9,15.5,-1.1,Werder Bremen,2.1,3,1481.676767,1468.724888,Heiko Butscher,FALSE
Bochum,For,2024-08-24 00:00:00,Away,L,0,1,10,30,19.3,-1,RB Leipzig,1,1.3,1663.662229,1459.097501,Peter Zeidler,FALSE
Bochum,For,2024-08-31 00:00:00,Home,L,0,2,15,26.7,21.3,-0.7,Monchengladbach,0.7,2.9,1479.777288,1454.38771,Peter Zeidler,FALSE
Bochum,For,2024-09-14 00:00:00,Away,L,1,2,13,23.1,19.8,0.1,Freiburg,0.9,3.7,1533.322997,1445.117183,Peter Zeidler,FALSE
Bochum,For,2024-09-21 00:00:00,Home,D,2,2,14,21.4,17,1.2,Holstein Kiel,0.8,1.9,1476.180244,1437.602777,Peter Zeidler,FALSE
Bochum,For,2024-09-27 00:00:00,Away,L,2,4,10,50,20,0.7,Dortmund,1.3,3.2,1666.924163,1438.708585,Peter Zeidler,FALSE
Union Berlin,For,2024-02-24 00:00:00,Home,D,2,2,12,25,16.7,0.9,Heidenheim,1.1,1.1,1512.953552,1546.446443,Nenad Bjelica,FALSE
Union Berlin,For,2024-03-02 00:00:00,Home,L,0,2,14,21.4,16.7,-1.2,Dortmund,1.2,1.6,1663.605201,1545.485415,Nenad Bjelica,FALSE
Union Berlin,For,2024-03-08 00:00:00,Away,L,0,2,9,44.4,16.3,-0.9,Stuttgart,0.9,1,1572.058478,1538.759975,Nenad Bjelica,FALSE
Union Berlin,For,2024-03-16 00:00:00,Home,W,2,1,11,54.5,15.5,0.9,Werder Bremen,1.1,1.1,1468.760448,1529.715459,Nenad Bjelica,FALSE
Union Berlin,For,2024-03-30 00:00:00,Away,D,0,0,11,18.2,15.2,-1.5,Eintracht Frankfurt,1.5,1,1570.381158,1537.978815,Nenad Bjelica,FALSE
Union Berlin,For,2024-04-06 00:00:00,Home,L,0,1,9,0,16.6,-0.3,Bayer Leverkusen,0.3,2.8,1730.049111,1538.908735,Nenad Bjelica,FALSE
Union Berlin,For,2024-04-12 00:00:00,Away,L,0,2,17,17.6,13,-1.6,Augsburg,1.6,1.6,1489.763847,1533.915033,Nenad Bjelica,FALSE
Union Berlin,For,2024-04-20 00:00:00,Home,L,1,5,15,26.7,14.5,-0.4,Bayern Munich,1.4,1.4,1713.125894,1522.651056,Nenad Bjelica,FALSE
Union Berlin,For,2024-04-28 00:00:00,Away,D,0,0,14,50,21.5,-1,Monchengladbach,1,0.9,1487.479015,1517.642985,Nenad Bjelica,FALSE
Union Berlin,For,2024-08-24 00:00:00,Away,D,1,1,15,33.3,19.8,0.4,Mainz 05,0.6,1.2,1517.561482,1505.091482,Bo Svensson,FALSE
Union Berlin,For,2024-08-30 00:00:00,Home,W,1,0,11,45.5,21.5,-0.1,St Pauli,1.1,0.5,1490.628882,1505.450243,Bo Svensson,FALSE
Union Berlin,For,2024-09-14 00:00:00,Away,D,0,0,10,30,12.9,-0.6,RB Leipzig,0.6,1.3,1680.652254,1515.023909,Bo Svensson,FALSE
Union Berlin,For,2024-09-21 00:00:00,Home,W,2,1,12,16.7,18.3,0.8,Hoffenheim,1.2,0.4,1510.205896,1519.460011,Bo Svensson,FALSE
Union Berlin,For,2024-09-28 00:00:00,Away,L,0,1,9,22.2,19.9,-0.7,Monchengladbach,0.7,0.9,1474.734952,1529.193719,Bo Svensson,FALSE
Union Berlin,For,2024-10-05 00:00:00,Home,W,2,1,13,30.8,19.1,0.5,Dortmund,1.5,0.7,1671.161481,1517.638982,Bo Svensson,FALSE
Union Berlin,For,2024-10-20 00:00:00,Away,W,2,0,14,28.6,14.8,0.9,Holstein Kiel,1.1,1.3,1474.461512,1531.790942,Bo Svensson,FALSE
Union Berlin,For,2024-10-27 00:00:00,Home,D,1,1,13,30.8,14.8,-0.4,Eintracht Frankfurt,1.4,1.5,1579.142496,1540.155683,Bo Svensson,FALSE
Union Berlin,For,2024-11-02 00:00:00,Away,L,0,3,8,12.5,12.7,-0.5,Bayern Munich,0.5,2.5,1726.084616,1541.273127,Bo Svensson,FALSE
Union Berlin,For,2024-11-08 00:00:00,Home,D,0,0,12,50,20.2,-0.7,Freiburg,0.7,1.7,1547.990853,1536.141679,Bo Svensson,FALSE
Union Berlin,For,2024-11-23 00:00:00,Away,L,0,1,11,36.4,17.3,-0.5,Wolfsburg,0.5,0.6,1499.369139,1536.482593,Bo Svensson,FALSE
Bochum,For,2024-03-10 00:00:00,Home,L,1,2,24,29.2,16.7,-0.2,Freiburg,1.2,1.4,1543.694705,1487.860557,Thomas Letsch,FALSE
Bochum,For,2024-03-16 00:00:00,Away,L,0,2,11,9.1,16.1,-0.7,Mainz 05,0.7,2.5,1457.021441,1479.453901,Thomas Letsch,FALSE
Bochum,For,2024-03-31 00:00:00,Home,D,2,2,21,33.3,15.3,0.2,Darmstadt 98,1.8,0.9,1413.948634,1468.809138,Thomas Letsch,FALSE
Bochum,For,2024-04-06 00:00:00,Away,L,1,2,11,18.2,13.5,0.4,Koln,0.6,1,1460.922243,1467.243119,Thomas Letsch,FALSE
Bochum,For,2024-04-13 00:00:00,Home,D,1,1,23,21.7,20,-0.2,Heidenheim,1.2,1.1,1513.142537,1457.06121,Heiko Butscher,TRUE
Bochum,For,2024-04-20 00:00:00,Away,L,0,1,13,7.7,17.8,-1.3,Wolfsburg,1.3,0.8,1480.661838,1458.661486,Heiko Butscher,FALSE
Bochum,For,2024-04-26 00:00:00,Home,W,3,2,36,33.3,15.9,-0.2,Hoffenheim,3.2,1,1497.730094,1449.293862,Heiko Butscher,FALSE
Bochum,For,2024-05-18 00:00:00,Away,L,1,4,27,25.9,15.5,-1.1,Werder Bremen,2.1,3,1481.676767,1468.724888,Heiko Butscher,FALSE
Bochum,For,2024-08-24 00:00:00,Away,L,0,1,10,30,19.3,-1,RB Leipzig,1,1.3,1663.662229,1459.097501,Peter Zeidler,FALSE
Bochum,For,2024-08-31 00:00:00,Home,L,0,2,15,26.7,21.3,-0.7,Monchengladbach,0.7,2.9,1479.777288,1454.38771,Peter Zeidler,FALSE
Bochum,For,2024-09-14 00:00:00,Away,L,1,2,13,23.1,19.8,0.1,Freiburg,0.9,3.7,1533.322997,1445.117183,Peter Zeidler,FALSE
Bochum,For,2024-09-21 00:00:00,Home,D,2,2,14,21.4,17,1.2,Holstein Kiel,0.8,1.9,1476.180244,1437.602777,Peter Zeidler,FALSE
Bochum,For,2024-09-27 00:00:00,Away,L,2,4,10,50,20,0.7,Dortmund,1.3,3.2,1666.924163,1438.708585,Peter Zeidler,FALSE
Bochum,For,2024-10-05 00:00:00,Home,L,1,3,18,27.8,18.9,-0.7,Wolfsburg,1.7,2.4,1491.384742,1434.471266,Peter Zeidler,FALSE
Bochum,For,2024-10-19 00:00:00,Away,L,1,3,12,25,19.8,-1.7,Hoffenheim,2.7,2.5,1494.153402,1426.094871,Peter Zeidler,FALSE
Bochum,For,2024-11-09 00:00:00,Home,D,1,1,15,20,20.1,0.3,Bayer Leverkusen,0.7,1.2,1734.315336,1409.457896,Dieter Hecking,TRUE
Bochum,For,2024-11-23 00:00:00,Away,L,0,2,9,22.2,19.4,-0.7,Stuttgart,0.7,1.7,1610.694784,1416.78713,Dieter Hecking,FALSE
Bochum,For,2024-11-30 00:00:00,Away,L,0,1,7,14.3,22,-0.3,Augsburg,0.3,1.9,1472.340405,1411.852876,Dieter Hecking,FALSE
Bochum,For,2024-12-07 00:00:00,Home,L,0,1,12,16.7,21.3,-1.2,Werder Bremen,1.2,0.8,1511.390564,1403.576468,Dieter Hecking,FALSE
Dortmund,For,2024-03-09 00:00:00,Away,W,2,1,13,46.2,17.5,0.8,Werder Bremen,1.2,1.8,1473.635298,1670.330641,Edin Terzic,FALSE
Dortmund,For,2024-03-17 00:00:00,Home,W,3,1,15,26.7,20.1,0.7,Eintracht Frankfurt,2.3,0.9,1577.644681,1675.205491,Edin Terzic,FALSE
Dortmund,For,2024-03-30 00:00:00,Away,W,2,0,11,45.5,17.7,1.1,Bayern Munich,0.9,1.5,1736.35928,1682.469014,Edin Terzic,FALSE
Dortmund,For,2024-04-13 00:00:00,Away,W,2,1,11,27.3,21.9,0.7,Monchengladbach,1.3,1.1,1503.060475,1680.999425,Edin Terzic,FALSE
Dortmund,For,2024-04-21 00:00:00,Home,D,1,1,8,25,19.1,0.5,Bayer Leverkusen,0.5,1.1,1738.361467,1686.283243,Edin Terzic,FALSE
Dortmund,For,2024-04-27 00:00:00,Away,L,1,4,12,41.7,15.4,-0.6,RB Leipzig,1.6,2.6,1666.316934,1687.771049,Edin Terzic,FALSE
Dortmund,For,2024-05-04 00:00:00,Home,W,5,1,21,47.6,15.5,1,Augsburg,4,2.5,1481.847799,1677.154333,Edin Terzic,FALSE
Dortmund,For,2024-05-11 00:00:00,Away,L,0,3,9,22.2,21.7,-0.4,Mainz 05,0.4,2.1,1492.689442,1682.058717,Edin Terzic,FALSE
Dortmund,For,2024-05-18 00:00:00,Home,W,4,0,21,42.9,17.5,1.4,Darmstadt 98,2.6,0.3,1390.793375,1667.090717,Edin Terzic,FALSE
Dortmund,For,2024-08-24 00:00:00,Home,W,2,0,20,25,17.2,0.3,Eintracht Frankfurt,1.7,1.4,1555.559087,1670.477001,Nuri Şahin,FALSE
Dortmund,For,2024-08-31 00:00:00,Away,D,0,0,9,44.4,20.2,-0.6,Werder Bremen,0.6,0.3,1490.610398,1677.284963,Nuri Şahin,FALSE
Dortmund,For,2024-09-13 00:00:00,Home,W,4,2,12,41.7,17,1.4,Heidenheim,2.6,1.8,1539.444934,1672.375605,Nuri Şahin,FALSE
Dortmund,For,2024-09-22 00:00:00,Away,L,1,5,7,42.9,12.9,0.3,Stuttgart,0.7,3.4,1615.435316,1678.725927,Nuri Şahin,FALSE
Dortmund,For,2024-09-27 00:00:00,Home,W,4,2,22,31.8,16.4,0.8,Bochum,3.2,1.3,1438.708585,1666.924163,Nuri Şahin,FALSE
Dortmund,For,2024-10-05 00:00:00,Away,L,1,2,8,50,18.3,0.3,Union Berlin,0.7,1.5,1517.638982,1671.161481,Nuri Şahin,FALSE
Dortmund,For,2024-10-18 00:00:00,Home,W,2,1,20,35,13.4,-0.6,St Pauli,2.6,0.6,1478.461269,1657.009522,Nuri Şahin,FALSE
Dortmund,For,2024-10-26 00:00:00,Away,L,1,2,11,36.4,20.1,0,Augsburg,1,0.6,1459.893919,1662.279714,Nuri Şahin,FALSE
Dortmund,For,2024-11-02 00:00:00,Home,W,2,1,20,35,14.3,0,RB Leipzig,2,0.5,1693.607056,1647.034817,Nuri Şahin,FALSE
Dortmund,For,2024-11-09 00:00:00,Away,L,1,3,1,0,23,0.1,Mainz 05,0.9,2,1512.365623,1658.367303,Nuri Şahin,FALSE
Freiburg,For,2024-03-10 00:00:00,Away,W,2,1,9,44.4,16.5,0.6,Bochum,1.4,1.2,1487.860557,1543.694705,Christian Streich,FALSE
Freiburg,For,2024-03-17 00:00:00,Home,L,2,3,11,27.3,14.6,1.1,Bayer Leverkusen,0.9,2.3,1720.424708,1552.101362,Christian Streich,FALSE
Freiburg,For,2024-03-30 00:00:00,Away,W,3,0,14,57.1,18.1,1.3,Monchengladbach,1.7,1.5,1501.68025,1546.599553,Christian Streich,FALSE
Freiburg,For,2024-04-06 00:00:00,Home,L,1,4,12,16.7,16.6,-0.6,RB Leipzig,1.6,2.3,1647.454682,1555.313828,Christian Streich,FALSE
Freiburg,For,2024-04-14 00:00:00,Away,W,1,0,9,33.3,16,0.1,Darmstadt 98,0.9,1.1,1407.141148,1547.905381,Christian Streich,FALSE
Freiburg,For,2024-04-21 00:00:00,Home,D,1,1,6,50,14.2,-0.1,Mainz 05,1.1,1,1491.39419,1554.061895,Christian Streich,FALSE
Freiburg,For,2024-04-27 00:00:00,Home,L,1,2,14,21.4,16.5,-2.2,Wolfsburg,2.2,0.5,1490.029462,1552.277483,Christian Streich,FALSE
Freiburg,For,2024-05-04 00:00:00,Away,D,0,0,4,0,12.1,-0.8,Koln,0.8,0.9,1456.261906,1540.504768,Christian Streich,FALSE
Freiburg,For,2024-05-11 00:00:00,Home,D,1,1,20,20,17.2,-0.5,Heidenheim,1.5,0.7,1512.373986,1538.12649,Christian Streich,FALSE
Freiburg,For,2024-05-18 00:00:00,Away,L,1,2,13,30.8,13.9,0,Union Berlin,1,2.3,1493.844766,1537.386628,Christian Streich,FALSE
Freiburg,For,2024-08-24 00:00:00,Home,W,3,1,16,31.3,16.4,0.9,Stuttgart,2.1,0.4,1624.145406,1526.139913,Julian Schuster,FALSE
Freiburg,For,2024-09-01 00:00:00,Away,L,0,2,8,37.5,26.8,-1,Bayern Munich,1,1.5,1704.458963,1538.888226,Julian Schuster,FALSE
Freiburg,For,2024-09-14 00:00:00,Home,W,2,1,26,30.8,14.4,-1.7,Bochum,3.7,0.9,1445.117183,1533.322997,Julian Schuster,FALSE
Freiburg,For,2024-09-21 00:00:00,Away,W,3,0,15,33.3,16.8,1.6,Heidenheim,1.4,0.7,1533.094612,1540.837403,Julian Schuster,FALSE
Freiburg,For,2024-09-28 00:00:00,Home,L,0,3,8,12.5,16.9,-1.2,St Pauli,1.2,1.1,1475.755463,1550.614585,Julian Schuster,FALSE
Freiburg,For,2024-10-05 00:00:00,Away,W,1,0,15,20,20.6,0,Werder Bremen,1,1,1511.54834,1538.4927,Julian Schuster,FALSE
Freiburg,For,2024-10-19 00:00:00,Home,W,3,1,15,40,19.8,2.2,Augsburg,0.8,0.6,1467.628724,1547.71873,Julian Schuster,FALSE
Freiburg,For,2024-10-26 00:00:00,Away,L,1,3,15,33.3,18,-0.7,RB Leipzig,1.7,1.8,1687.22785,1555.453536,Julian Schuster,FALSE
Freiburg,For,2024-11-03 00:00:00,Home,D,0,0,10,20,19.7,-0.8,Mainz 05,0.8,0.5,1511.282146,1549.07433,Julian Schuster,FALSE
Freiburg,For,2024-11-08 00:00:00,Away,D,0,0,13,23.1,19.8,-1.7,Union Berlin,1.7,0.7,1536.141679,1547.990853,Julian Schuster,FALSE
Freiburg,For,2024-11-23 00:00:00,Away,L,0,4,7,28.6,18.1,-0.8,Dortmund,0.8,1.3,1644.39609,1547.649939,Julian Schuster,FALSE
Holstein Kiel,For,2024-08-24 00:00:00,Away,L,2,3,17,35.3,16.9,0.3,Hoffenheim,1.7,3.5,1514.254986,1500,Marcel Rapp,FALSE
Holstein Kiel,For,2024-08-31 00:00:00,Home,L,0,2,13,38.5,19.2,-1.1,Wolfsburg,1.1,1.3,1489.725659,1490.410061,Marcel Rapp,FALSE
Holstein Kiel,For,2024-09-14 00:00:00,Home,L,1,6,5,20,16.9,0.7,Bayern Munich,0.3,3.2,1710.024192,1480.390363,Marcel Rapp,FALSE
Holstein Kiel,For,2024-09-21 00:00:00,Away,D,2,2,14,28.6,16.5,0.1,Bochum,1.9,0.8,1437.602777,1476.180244,Marcel Rapp,FALSE
Holstein Kiel,For,2024-09-29 00:00:00,Home,L,2,4,9,44.4,23.4,0.9,Eintracht Frankfurt,1.1,2.1,1574.00137,1475.074436,Marcel Rapp,FALSE
Holstein Kiel,For,2024-10-05 00:00:00,Away,D,2,2,7,42.9,13.6,0.4,Bayer Leverkusen,1.6,2.1,1744.178339,1467.84725,Marcel Rapp,FALSE
Holstein Kiel,For,2024-10-20 00:00:00,Home,L,0,2,12,33.3,14.7,-1.3,Union Berlin,1.3,1.1,1531.790942,1474.461512,Marcel Rapp,FALSE
Holstein Kiel,For,2024-10-26 00:00:00,Away,L,1,2,9,33.3,18,0.5,Stuttgart,0.5,1.6,1612.467777,1466.096771,Marcel Rapp,FALSE
Holstein Kiel,For,2024-11-02 00:00:00,Home,W,1,0,11,54.5,17.2,-0.1,Heidenheim,1.1,1.2,1515.18893,1460.076934,Marcel Rapp,FALSE
Holstein Kiel,For,2024-11-09 00:00:00,Away,L,1,2,12,41.7,17,0.3,Werder Bremen,0.7,1.7,1507.194486,1471.650013,Marcel Rapp,FALSE
Holstein Kiel,For,2024-11-24 00:00:00,Home,L,0,3,7,28.6,16.8,-0.4,Mainz 05,0.4,2.2,1526.336836,1462.669511,Marcel Rapp,FALSE
Bayern Munich,For,2024-03-16 00:00:00,Away,W,5,2,27,22.2,14.6,1.4,Darmstadt 98,3.6,1.2,1416.72785,1733.580063,Thomas Tuchel,FALSE
Bayern Munich,For,2024-03-30 00:00:00,Home,L,0,2,17,5.9,13.9,-1.5,Dortmund,1.5,0.9,1682.469014,1736.35928,Thomas Tuchel,FALSE
Bayern Munich,For,2024-04-06 00:00:00,Away,L,2,3,15,46.7,14.4,0.1,Heidenheim,1.9,1.4,1497.395066,1724.820513,Thomas Tuchel,FALSE
Bayern Munich,For,2024-04-13 00:00:00,Home,W,2,0,16,37.5,14.9,-0.2,Koln,2.2,0.9,1471.104152,1709.073042,Thomas Tuchel,FALSE
Bayern Munich,For,2024-04-27 00:00:00,Home,W,2,1,19,36.8,17.8,-1.3,Eintracht Frankfurt,3.3,0.5,1565.520709,1718.133965,Thomas Tuchel,FALSE
Bayern Munich,For,2024-05-04 00:00:00,Away,L,1,3,9,22.2,17.1,-0.7,Stuttgart,1.7,1.8,1597.873713,1724.003687,Thomas Tuchel,FALSE
Bayern Munich,For,2024-05-12 00:00:00,Home,W,2,0,6,50,17.7,1.7,Wolfsburg,0.3,0.2,1509.098462,1710.524875,Thomas Tuchel,FALSE
Bayern Munich,For,2024-05-18 00:00:00,Away,L,2,4,11,36.4,15.7,0.5,Hoffenheim,1.5,1.8,1498.720309,1715.300024,Thomas Tuchel,FALSE
Bayern Munich,For,2024-08-25 00:00:00,Away,W,3,2,15,53.3,11.1,-0.4,Wolfsburg,2.4,1.9,1494.419274,1699.765348,Vincent Kompany,FALSE
Bayern Munich,For,2024-09-01 00:00:00,Home,W,2,0,11,18.2,16,0.5,Freiburg,1.5,1,1538.888226,1704.458963,Vincent Kompany,FALSE
Bayern Munich,For,2024-09-14 00:00:00,Away,W,6,1,22,50,15.9,1.8,Holstein Kiel,3.2,0.3,1480.390363,1710.024192,Vincent Kompany,FALSE
Bayern Munich,For,2024-09-21 00:00:00,Away,W,5,0,25,28,17.3,2,Werder Bremen,3,0,1506.218875,1714.23431,Vincent Kompany,FALSE
Bayern Munich,For,2024-09-28 00:00:00,Home,D,1,1,18,16.7,19.3,-0.4,Bayer Leverkusen,1.4,0.1,1744.926827,1718.872954,Vincent Kompany,FALSE
Bayern Munich,For,2024-10-06 00:00:00,Away,D,3,3,24,54.2,17.5,0.8,Eintracht Frankfurt,2.2,1.2,1581.228556,1719.621442,Vincent Kompany,FALSE
Bayern Munich,For,2024-10-19 00:00:00,Home,W,4,0,22,45.5,15.9,0.8,Stuttgart,3.2,0.5,1619.771172,1715.836278,Vincent Kompany,FALSE
Bayern Munich,For,2024-11-02 00:00:00,Home,W,3,0,15,40,16.6,0.5,Union Berlin,2.5,0.5,1541.273127,1726.084616,Vincent Kompany,FALSE
